oktmo,column,p,P
50000000000,curd_value,1,2
50000000000,sour_creame_value,1,2
50000000000,butter_value,1,2
50000000000,milk_kefir_value,1,2
50000000000,cheese_value,1,2
50000000000,egg_value,1,2
50000000000,margarine_value,1,2
50000000000,oil_value,1,2
50000000000,salt_value,1,2
50000000000,spice_value,1,2
50000000000,tea_value,1,2
50000000000,ai92,1,2
50000000000,ai95,1,2
50000000000,ai98,1,2
50000000000,dt,1,2
50000000000,ai92_value,1,2
50000000000,ai95_value,1,2
50000000000,ai98_value,1,2
50000000000,dt_value,1,2
52000000000,pasta,1,2
52000000000,legumes,1,2
52000000000,bread,1,2
52000000000,flour,1,2
52000000000,rice,1,2
52000000000,groats,1,2
52000000000,potatoes,1,2
52000000000,сucumbers_tomatoes,1,2
52000000000,vegetables,1,2
52000000000,roots,1,2
52000000000,сabbage,1,2
52000000000,fruit,0,0
52000000000,sugar,1,2
52000000000,candy,1,2
52000000000,biscuits,1,2
52000000000,mutton,1,2
52000000000,beef,1,2
52000000000,chicken,1,2
52000000000,pork,1,2
52000000000,fish,1,2
52000000000,herring,1,2
52000000000,curd,1,2
52000000000,sour_creame,1,2
52000000000,butter,1,2
52000000000,milk_kefir,1,2
52000000000,cheese,1,2
52000000000,egg,1,2
52000000000,margarine,1,2
52000000000,oil,1,2
52000000000,salt,1,2
52000000000,spice,1,2
52000000000,tea,1,2
52000000000,cpi_1,1,2
52000000000,cpi_2,1,2
52000000000,cpi_3,1,2
52000000000,pasta_value,1,2
52000000000,legumes_value,1,2
52000000000,bread_value,1,2
52000000000,flour_value,1,2
52000000000,rice_value,1,2
52000000000,groats_value,1,2
52000000000,potatoes_value,1,2
52000000000,сucumbers_tomatoes_value,1,2
52000000000,vegetables_value,1,2
52000000000,roots_value,1,2
52000000000,сabbage_value,1,2
52000000000,fruit_value,1,2
52000000000,sugar_value,1,2
52000000000,candy_value,1,2
52000000000,biscuits_value,1,2
52000000000,mutton_value,1,2
52000000000,beef_value,1,2
52000000000,chicken_value,1,2
52000000000,pork_value,1,2
52000000000,fish_value,1,2
52000000000,herring_value,1,2
52000000000,curd_value,1,2
52000000000,sour_creame_value,1,2
52000000000,butter_value,1,2
52000000000,milk_kefir_value,1,2
52000000000,cheese_value,1,2
52000000000,egg_value,1,2
52000000000,margarine_value,1,2
52000000000,oil_value,1,2
52000000000,salt_value,1,2
52000000000,spice_value,1,2
52000000000,tea_value,1,2
52000000000,ai92,1,2
52000000000,ai95,1,2
52000000000,ai98,1,2
52000000000,dt,1,2
52000000000,ai92_value,1,2
52000000000,ai95_value,1,2
52000000000,ai98_value,1,2
52000000000,dt_value,1,2
53000000000,pasta,1,2
53000000000,legumes,1,2
53000000000,bread,1,2
53000000000,flour,1,2
53000000000,rice,1,2
53000000000,groats,1,2
53000000000,potatoes,1,2
53000000000,сucumbers_tomatoes,1,2
53000000000,vegetables,1,2
53000000000,roots,1,2
53000000000,сabbage,1,2
53000000000,fruit,0,0
53000000000,sugar,1,2
53000000000,candy,1,2
53000000000,biscuits,1,2
53000000000,mutton,-1,-1
53000000000,beef,1,2
53000000000,chicken,1,2
53000000000,pork,1,2
53000000000,fish,1,2
53000000000,herring,1,2
53000000000,curd,1,2
53000000000,sour_creame,1,2
53000000000,butter,1,2
53000000000,milk_kefir,1,2
53000000000,cheese,1,2
53000000000,egg,1,2
53000000000,margarine,1,2
53000000000,oil,1,2
53000000000,salt,1,2
53000000000,spice,1,2
53000000000,tea,1,2
53000000000,cpi_1,1,2
53000000000,cpi_2,1,2
53000000000,cpi_3,1,2
53000000000,pasta_value,1,2
53000000000,legumes_value,1,2
53000000000,bread_value,1,2
53000000000,flour_value,1,2
53000000000,rice_value,1,2
53000000000,groats_value,1,2
53000000000,potatoes_value,1,2
53000000000,сucumbers_tomatoes_value,1,2
53000000000,vegetables_value,1,2
53000000000,roots_value,1,2
53000000000,сabbage_value,1,2
53000000000,fruit_value,1,2
53000000000,sugar_value,1,2
53000000000,candy_value,1,2
53000000000,biscuits_value,1,2
53000000000,mutton_value,-1,-1
53000000000,beef_value,1,2
53000000000,chicken_value,1,2
53000000000,pork_value,1,2
53000000000,fish_value,1,2
53000000000,herring_value,1,2
53000000000,curd_value,1,2
53000000000,sour_creame_value,1,2
53000000000,butter_value,1,2
53000000000,milk_kefir_value,1,2
53000000000,cheese_value,1,2
53000000000,egg_value,1,2
53000000000,margarine_value,1,2
53000000000,oil_value,1,2
53000000000,salt_value,1,2
53000000000,spice_value,1,2
53000000000,tea_value,1,2
53000000000,ai92,1,2
53000000000,ai95,1,2
53000000000,ai98,1,2
53000000000,dt,1,2
53000000000,ai92_value,1,2
53000000000,ai95_value,1,2
53000000000,ai98_value,1,2
53000000000,dt_value,1,2
54000000000,pasta,1,2
54000000000,legumes,1,2
54000000000,bread,1,2
54000000000,flour,1,2
54000000000,rice,1,2
54000000000,groats,1,2
54000000000,potatoes,1,2
54000000000,сucumbers_tomatoes,1,2
54000000000,vegetables,1,2
54000000000,roots,1,2
54000000000,сabbage,1,2
54000000000,fruit,0,0
54000000000,sugar,1,2
54000000000,candy,1,2
54000000000,biscuits,1,2
54000000000,mutton,-1,-1
54000000000,beef,1,2
54000000000,chicken,1,2
54000000000,pork,1,2
54000000000,fish,1,2
54000000000,herring,1,2
54000000000,curd,1,2
54000000000,sour_creame,1,2
54000000000,butter,1,2
54000000000,milk_kefir,1,2
54000000000,cheese,1,2
54000000000,egg,1,2
54000000000,margarine,1,2
54000000000,oil,1,2
54000000000,salt,1,2
54000000000,spice,1,2
54000000000,tea,1,2
54000000000,cpi_1,0,0
54000000000,cpi_2,1,2
54000000000,cpi_3,0,0
54000000000,pasta_value,1,2
54000000000,legumes_value,1,2
54000000000,bread_value,1,2
54000000000,flour_value,1,2
54000000000,rice_value,1,2
54000000000,groats_value,1,2
54000000000,potatoes_value,1,2
54000000000,сucumbers_tomatoes_value,1,2
54000000000,vegetables_value,1,2
54000000000,roots_value,1,2
54000000000,сabbage_value,1,2
54000000000,fruit_value,1,2
54000000000,sugar_value,1,2
54000000000,candy_value,1,2
54000000000,biscuits_value,1,2
54000000000,mutton_value,-1,-1
54000000000,beef_value,1,2
54000000000,chicken_value,1,2
54000000000,pork_value,1,2
54000000000,fish_value,1,2
54000000000,herring_value,1,2
54000000000,curd_value,1,2
54000000000,sour_creame_value,1,2
54000000000,butter_value,1,2
54000000000,milk_kefir_value,1,2
54000000000,cheese_value,1,2
54000000000,egg_value,1,2
54000000000,margarine_value,1,2
54000000000,oil_value,1,2
54000000000,salt_value,1,2
54000000000,spice_value,1,2
54000000000,tea_value,1,2
54000000000,ai92,1,2
54000000000,ai95,1,2
54000000000,ai98,1,2
54000000000,dt,1,2
54000000000,ai92_value,1,2
54000000000,ai95_value,1,2
54000000000,ai98_value,1,2
54000000000,dt_value,1,2
56000000000,pasta,1,2
56000000000,legumes,1,2
56000000000,bread,1,2
56000000000,flour,1,2
56000000000,rice,1,2
56000000000,groats,1,2
56000000000,potatoes,1,2
56000000000,сucumbers_tomatoes,1,2
56000000000,vegetables,1,2
56000000000,roots,1,2
56000000000,сabbage,1,2
56000000000,fruit,0,0
56000000000,sugar,1,2
56000000000,candy,1,2
56000000000,biscuits,1,2
56000000000,mutton,-1,-1
56000000000,beef,1,2
56000000000,chicken,1,2
56000000000,pork,1,2
56000000000,fish,1,2
56000000000,herring,1,2
56000000000,curd,1,2
56000000000,sour_creame,1,2
56000000000,butter,1,2
56000000000,milk_kefir,1,2
56000000000,cheese,1,2
56000000000,egg,1,2
56000000000,margarine,1,2
56000000000,oil,1,2
56000000000,salt,1,2
56000000000,spice,1,2
56000000000,tea,1,2
56000000000,cpi_1,1,2
56000000000,cpi_2,1,2
56000000000,cpi_3,1,2
56000000000,pasta_value,1,2
56000000000,legumes_value,1,2
56000000000,bread_value,1,2
56000000000,flour_value,1,2
56000000000,rice_value,1,2
56000000000,groats_value,1,2
56000000000,potatoes_value,1,2
56000000000,сucumbers_tomatoes_value,1,2
56000000000,vegetables_value,1,2
56000000000,roots_value,1,2
56000000000,сabbage_value,1,2
56000000000,fruit_value,1,2
56000000000,sugar_value,1,2
56000000000,candy_value,1,2
56000000000,biscuits_value,1,2
56000000000,mutton_value,-1,-1
56000000000,beef_value,1,2
56000000000,chicken_value,1,2
56000000000,pork_value,1,2
56000000000,fish_value,1,2
56000000000,herring_value,1,2
56000000000,curd_value,1,2
56000000000,sour_creame_value,1,2
56000000000,butter_value,1,2
56000000000,milk_kefir_value,1,2
56000000000,cheese_value,1,2
56000000000,egg_value,1,2
56000000000,margarine_value,1,2
56000000000,oil_value,1,2
56000000000,salt_value,1,2
56000000000,spice_value,1,2
56000000000,tea_value,1,2
56000000000,ai92,1,2
56000000000,ai95,0,0
56000000000,ai98,-1,-1
56000000000,dt,1,2
56000000000,ai92_value,1,2
56000000000,ai95_value,1,2
56000000000,ai98_value,-1,-1
56000000000,dt_value,1,2
57000000000,pasta,0,0
57000000000,legumes,1,2
57000000000,bread,1,2
57000000000,flour,1,2
57000000000,rice,1,2
57000000000,groats,1,2
57000000000,potatoes,1,2
57000000000,сucumbers_tomatoes,1,2
57000000000,vegetables,1,2
57000000000,roots,1,2
57000000000,сabbage,1,2
57000000000,fruit,1,2
57000000000,sugar,1,2
57000000000,candy,1,2
57000000000,biscuits,1,2
57000000000,mutton,1,2
57000000000,beef,1,2
57000000000,chicken,1,2
57000000000,pork,1,2
57000000000,fish,1,2
57000000000,herring,1,2
57000000000,curd,1,2
57000000000,sour_creame,0,0
57000000000,butter,1,2
57000000000,milk_kefir,1,2
57000000000,cheese,1,2
57000000000,egg,1,2
57000000000,margarine,1,2
57000000000,oil,1,2
57000000000,salt,1,2
57000000000,spice,1,2
57000000000,tea,1,2
57000000000,cpi_1,1,2
57000000000,cpi_2,1,2
57000000000,cpi_3,1,2
57000000000,pasta_value,1,2
57000000000,legumes_value,1,2
57000000000,bread_value,1,2
57000000000,flour_value,1,2
57000000000,rice_value,1,2
57000000000,groats_value,1,2
57000000000,potatoes_value,1,2
57000000000,сucumbers_tomatoes_value,1,2
57000000000,vegetables_value,1,2
57000000000,roots_value,1,2
57000000000,сabbage_value,1,2
57000000000,fruit_value,1,2
57000000000,sugar_value,1,2
57000000000,candy_value,1,2
57000000000,biscuits_value,1,2
57000000000,mutton_value,1,2
57000000000,beef_value,1,2
57000000000,chicken_value,1,2
57000000000,pork_value,1,2
57000000000,fish_value,1,2
57000000000,herring_value,1,2
57000000000,curd_value,1,2
57000000000,sour_creame_value,1,2
57000000000,butter_value,1,2
57000000000,milk_kefir_value,1,2
57000000000,cheese_value,1,2
57000000000,egg_value,1,2
57000000000,margarine_value,1,2
57000000000,oil_value,1,2
57000000000,salt_value,1,2
57000000000,spice_value,1,2
57000000000,tea_value,1,2
57000000000,ai92,1,2
57000000000,ai95,1,2
57000000000,ai98,-1,-1
57000000000,dt,1,2
57000000000,ai92_value,1,2
57000000000,ai95_value,1,2
57000000000,ai98_value,-1,-1
57000000000,dt_value,1,2
58000000000,pasta,1,2
58000000000,legumes,1,2
58000000000,bread,1,2
58000000000,flour,1,2
58000000000,rice,1,2
58000000000,groats,1,2
58000000000,potatoes,1,2
58000000000,сucumbers_tomatoes,1,2
58000000000,vegetables,1,2
58000000000,roots,1,2
58000000000,сabbage,1,2
58000000000,fruit,1,2
58000000000,sugar,1,2
58000000000,candy,1,2
58000000000,biscuits,1,2
58000000000,mutton,-1,-1
58000000000,beef,1,2
58000000000,chicken,1,2
58000000000,pork,1,2
58000000000,fish,1,2
58000000000,herring,1,2
58000000000,curd,1,2
58000000000,sour_creame,1,2
58000000000,butter,1,2
58000000000,milk_kefir,1,2
58000000000,cheese,1,2
58000000000,egg,1,2
58000000000,margarine,1,2
58000000000,oil,1,2
58000000000,salt,1,2
58000000000,spice,1,2
58000000000,tea,1,2
58000000000,cpi_1,1,2
58000000000,cpi_2,1,2
58000000000,cpi_3,1,2
58000000000,pasta_value,1,2
58000000000,legumes_value,1,2
58000000000,bread_value,1,2
58000000000,flour_value,1,2
58000000000,rice_value,1,2
58000000000,groats_value,1,2
58000000000,potatoes_value,1,2
58000000000,сucumbers_tomatoes_value,1,2
58000000000,vegetables_value,1,2
58000000000,roots_value,1,2
58000000000,сabbage_value,1,2
58000000000,fruit_value,1,2
58000000000,sugar_value,1,2
58000000000,candy_value,1,2
58000000000,biscuits_value,1,2
58000000000,mutton_value,-1,-1
58000000000,beef_value,1,2
58000000000,chicken_value,1,2
58000000000,pork_value,1,2
58000000000,fish_value,1,2
58000000000,herring_value,1,2
58000000000,curd_value,1,2
58000000000,sour_creame_value,1,2
58000000000,butter_value,1,2
58000000000,milk_kefir_value,1,2
58000000000,cheese_value,1,2
58000000000,egg_value,1,2
58000000000,margarine_value,1,2
58000000000,oil_value,1,2
58000000000,salt_value,1,2
58000000000,spice_value,1,2
58000000000,tea_value,1,2
58000000000,ai92,1,2
58000000000,ai95,1,2
58000000000,ai98,1,2
58000000000,dt,1,2
58000000000,ai92_value,1,2
58000000000,ai95_value,1,2
58000000000,ai98_value,1,2
58000000000,dt_value,1,2
60000000000,pasta,1,2
60000000000,legumes,1,2
60000000000,bread,1,2
60000000000,flour,1,2
60000000000,rice,1,2
60000000000,groats,1,2
60000000000,potatoes,1,2
60000000000,сucumbers_tomatoes,1,2
60000000000,vegetables,1,2
60000000000,roots,1,2
60000000000,сabbage,1,2
60000000000,fruit,1,2
60000000000,sugar,1,2
60000000000,candy,1,2
60000000000,biscuits,1,2
60000000000,mutton,1,2
60000000000,beef,1,2
60000000000,chicken,1,2
60000000000,pork,1,2
60000000000,fish,1,2
60000000000,herring,1,2
60000000000,curd,1,2
60000000000,sour_creame,1,2
60000000000,butter,1,2
60000000000,milk_kefir,1,2
60000000000,cheese,1,2
60000000000,egg,1,2
60000000000,margarine,1,2
60000000000,oil,1,2
60000000000,salt,1,2
60000000000,spice,1,2
60000000000,tea,1,2
60000000000,cpi_1,0,0
60000000000,cpi_2,0,0
60000000000,cpi_3,1,2
60000000000,pasta_value,1,2
60000000000,legumes_value,1,2
60000000000,bread_value,1,2
60000000000,flour_value,1,2
60000000000,rice_value,1,2
60000000000,groats_value,1,2
60000000000,potatoes_value,1,2
60000000000,сucumbers_tomatoes_value,1,2
60000000000,vegetables_value,1,2
60000000000,roots_value,1,2
60000000000,сabbage_value,1,2
60000000000,fruit_value,1,2
60000000000,sugar_value,1,2
60000000000,candy_value,1,2
60000000000,biscuits_value,1,2
60000000000,mutton_value,1,2
60000000000,beef_value,1,2
60000000000,chicken_value,1,2
60000000000,pork_value,1,2
60000000000,fish_value,1,2
60000000000,herring_value,1,2
60000000000,curd_value,1,2
60000000000,sour_creame_value,1,2
60000000000,butter_value,1,2
60000000000,milk_kefir_value,1,2
60000000000,cheese_value,1,2
60000000000,egg_value,1,2
60000000000,margarine_value,1,2
60000000000,oil_value,1,2
60000000000,salt_value,1,2
60000000000,spice_value,1,2
60000000000,tea_value,1,2
60000000000,ai92,1,2
60000000000,ai95,1,2
60000000000,ai98,1,2
60000000000,dt,0,0
60000000000,ai92_value,1,2
60000000000,ai95_value,1,2
60000000000,ai98_value,1,2
60000000000,dt_value,1,2
61000000000,pasta,1,2
61000000000,legumes,1,2
61000000000,bread,0,0
61000000000,flour,1,2
61000000000,rice,1,2
61000000000,groats,1,2
61000000000,potatoes,1,2
61000000000,сucumbers_tomatoes,1,2
61000000000,vegetables,1,2
61000000000,roots,1,2
61000000000,сabbage,1,2
61000000000,fruit,1,2
61000000000,sugar,1,2
61000000000,candy,1,2
61000000000,biscuits,1,2
61000000000,mutton,1,2
61000000000,beef,1,2
61000000000,chicken,1,2
61000000000,pork,1,2
61000000000,fish,1,2
61000000000,herring,1,2
61000000000,curd,1,2
61000000000,sour_creame,1,2
61000000000,butter,1,2
61000000000,milk_kefir,1,2
61000000000,cheese,1,2
61000000000,egg,1,2
61000000000,margarine,1,2
61000000000,oil,1,2
61000000000,salt,1,2
61000000000,spice,1,2
61000000000,tea,1,2
61000000000,cpi_1,1,2
61000000000,cpi_2,1,2
61000000000,cpi_3,0,0
61000000000,pasta_value,1,2
61000000000,legumes_value,1,2
61000000000,bread_value,1,2
61000000000,flour_value,1,2
61000000000,rice_value,1,2
61000000000,groats_value,1,2
61000000000,potatoes_value,1,2
61000000000,сucumbers_tomatoes_value,1,2
61000000000,vegetables_value,1,2
61000000000,roots_value,1,2
61000000000,сabbage_value,1,2
61000000000,fruit_value,1,2
61000000000,sugar_value,1,2
61000000000,candy_value,1,2
61000000000,biscuits_value,1,2
61000000000,mutton_value,1,2
61000000000,beef_value,1,2
61000000000,chicken_value,1,2
61000000000,pork_value,1,2
61000000000,fish_value,1,2
61000000000,herring_value,1,2
61000000000,curd_value,1,2
61000000000,sour_creame_value,1,2
61000000000,butter_value,1,2
61000000000,milk_kefir_value,1,2
61000000000,cheese_value,1,2
61000000000,egg_value,1,2
61000000000,margarine_value,1,2
61000000000,oil_value,1,2
61000000000,salt_value,1,2
61000000000,spice_value,1,2
61000000000,tea_value,1,2
61000000000,ai92,1,2
61000000000,ai95,1,2
61000000000,ai98,1,2
61000000000,dt,1,2
61000000000,ai92_value,1,2
61000000000,ai95_value,1,2
61000000000,ai98_value,1,2
61000000000,dt_value,1,2
63000000000,pasta,1,2
63000000000,legumes,1,2
63000000000,bread,0,0
63000000000,flour,0,0
63000000000,rice,1,2
63000000000,groats,1,2
63000000000,potatoes,1,2
63000000000,сucumbers_tomatoes,1,2
63000000000,vegetables,1,2
63000000000,roots,1,2
63000000000,сabbage,1,2
63000000000,fruit,0,0
63000000000,sugar,1,2
63000000000,candy,1,2
63000000000,biscuits,1,2
63000000000,mutton,-1,-1
63000000000,beef,1,2
63000000000,chicken,1,2
63000000000,pork,1,2
63000000000,fish,1,2
63000000000,herring,1,2
63000000000,curd,1,2
63000000000,sour_creame,1,2
63000000000,butter,1,2
63000000000,milk_kefir,1,2
63000000000,cheese,1,2
63000000000,egg,1,2
63000000000,margarine,1,2
63000000000,oil,1,2
63000000000,salt,1,2
63000000000,spice,1,2
63000000000,tea,1,2
63000000000,cpi_1,1,2
63000000000,cpi_2,1,2
63000000000,cpi_3,1,2
63000000000,pasta_value,1,2
63000000000,legumes_value,1,2
63000000000,bread_value,1,2
63000000000,flour_value,1,2
63000000000,rice_value,1,2
63000000000,groats_value,1,2
63000000000,potatoes_value,1,2
63000000000,сucumbers_tomatoes_value,1,2
63000000000,vegetables_value,1,2
63000000000,roots_value,1,2
63000000000,сabbage_value,1,2
63000000000,fruit_value,1,2
63000000000,sugar_value,1,2
63000000000,candy_value,1,2
63000000000,biscuits_value,1,2
63000000000,mutton_value,-1,-1
63000000000,beef_value,1,2
63000000000,chicken_value,1,2
63000000000,pork_value,1,2
63000000000,fish_value,1,2
63000000000,herring_value,1,2
63000000000,curd_value,1,2
63000000000,sour_creame_value,1,2
63000000000,butter_value,1,2
63000000000,milk_kefir_value,1,2
63000000000,cheese_value,1,2
63000000000,egg_value,1,2
63000000000,margarine_value,1,2
63000000000,oil_value,1,2
63000000000,salt_value,1,2
63000000000,spice_value,1,2
63000000000,tea_value,1,2
63000000000,ai92,1,2
63000000000,ai95,1,2
63000000000,ai98,1,2
63000000000,dt,0,0
63000000000,ai92_value,1,2
63000000000,ai95_value,1,2
63000000000,ai98_value,1,2
63000000000,dt_value,1,2
64000000000,pasta,1,2
64000000000,legumes,1,2
64000000000,bread,1,2
64000000000,flour,1,2
64000000000,rice,1,2
64000000000,groats,1,2
64000000000,potatoes,1,2
64000000000,сucumbers_tomatoes,1,2
64000000000,vegetables,1,2
64000000000,roots,1,2
64000000000,сabbage,1,2
64000000000,fruit,1,2
64000000000,sugar,1,2
64000000000,candy,1,2
64000000000,biscuits,1,2
64000000000,mutton,1,2
64000000000,beef,1,2
64000000000,chicken,1,2
64000000000,pork,1,2
64000000000,fish,1,2
64000000000,herring,1,2
64000000000,curd,1,2
64000000000,sour_creame,1,2
64000000000,butter,1,2
64000000000,milk_kefir,1,2
64000000000,cheese,1,2
64000000000,egg,1,2
64000000000,margarine,1,2
64000000000,oil,1,2
64000000000,salt,1,2
64000000000,spice,1,2
64000000000,tea,1,2
64000000000,cpi_1,1,2
64000000000,cpi_2,1,2
64000000000,cpi_3,1,2
64000000000,pasta_value,1,2
64000000000,legumes_value,1,2
64000000000,bread_value,1,2
64000000000,flour_value,1,2
64000000000,rice_value,1,2
64000000000,groats_value,1,2
64000000000,potatoes_value,1,2
64000000000,сucumbers_tomatoes_value,1,2
64000000000,vegetables_value,1,2
64000000000,roots_value,1,2
64000000000,сabbage_value,1,2
64000000000,fruit_value,1,2
64000000000,sugar_value,1,2
64000000000,candy_value,1,2
64000000000,biscuits_value,1,2
64000000000,mutton_value,1,2
64000000000,beef_value,1,2
64000000000,chicken_value,1,2
64000000000,pork_value,1,2
64000000000,fish_value,1,2
64000000000,herring_value,1,2
64000000000,curd_value,1,2
64000000000,sour_creame_value,1,2
64000000000,butter_value,1,2
64000000000,milk_kefir_value,1,2
64000000000,cheese_value,1,2
64000000000,egg_value,1,2
64000000000,margarine_value,1,2
64000000000,oil_value,1,2
64000000000,salt_value,1,2
64000000000,spice_value,1,2
64000000000,tea_value,1,2
64000000000,ai92,1,2
64000000000,ai95,1,2
64000000000,ai98,1,2
64000000000,dt,1,2
64000000000,ai92_value,1,2
64000000000,ai95_value,1,2
64000000000,ai98_value,1,2
64000000000,dt_value,1,2
65000000000,pasta,1,2
65000000000,legumes,1,2
65000000000,bread,1,2
65000000000,flour,1,2
65000000000,rice,1,2
65000000000,groats,1,2
65000000000,potatoes,1,2
65000000000,сucumbers_tomatoes,1,2
65000000000,vegetables,1,2
65000000000,roots,1,2
65000000000,сabbage,1,2
65000000000,fruit,1,2
65000000000,sugar,1,2
65000000000,candy,1,2
65000000000,biscuits,1,2
65000000000,mutton,1,2
65000000000,beef,1,2
65000000000,chicken,1,2
65000000000,pork,1,2
65000000000,fish,1,2
65000000000,herring,1,2
65000000000,curd,1,2
65000000000,sour_creame,1,2
65000000000,butter,1,2
65000000000,milk_kefir,1,2
65000000000,cheese,1,2
65000000000,egg,1,2
65000000000,margarine,1,2
65000000000,oil,1,2
65000000000,salt,1,2
65000000000,spice,1,2
65000000000,tea,1,2
65000000000,cpi_1,1,2
65000000000,cpi_2,1,2
65000000000,cpi_3,1,2
65000000000,pasta_value,1,2
65000000000,legumes_value,1,2
65000000000,bread_value,1,2
65000000000,flour_value,1,2
65000000000,rice_value,1,2
65000000000,groats_value,1,2
65000000000,potatoes_value,1,2
65000000000,сucumbers_tomatoes_value,1,2
65000000000,vegetables_value,1,2
65000000000,roots_value,1,2
65000000000,сabbage_value,1,2
65000000000,fruit_value,1,2
65000000000,sugar_value,1,2
65000000000,candy_value,1,2
65000000000,biscuits_value,1,2
65000000000,mutton_value,1,2
65000000000,beef_value,1,2
65000000000,chicken_value,1,2
65000000000,pork_value,1,2
65000000000,fish_value,1,2
65000000000,herring_value,1,2
65000000000,curd_value,1,2
65000000000,sour_creame_value,1,2
65000000000,butter_value,1,2
65000000000,milk_kefir_value,1,2
65000000000,cheese_value,1,2
65000000000,egg_value,1,2
65000000000,margarine_value,1,2
65000000000,oil_value,1,2
65000000000,salt_value,1,2
65000000000,spice_value,1,2
65000000000,tea_value,1,2
65000000000,ai92,1,2
65000000000,ai95,1,2
65000000000,ai98,1,2
65000000000,dt,1,2
65000000000,ai92_value,1,2
65000000000,ai95_value,1,2
65000000000,ai98_value,1,2
65000000000,dt_value,1,2
66000000000,pasta,1,2
66000000000,legumes,1,2
66000000000,bread,1,2
66000000000,flour,1,2
66000000000,rice,1,2
66000000000,groats,1,2
66000000000,potatoes,1,2
66000000000,сucumbers_tomatoes,1,2
66000000000,vegetables,1,2
66000000000,roots,1,2
66000000000,сabbage,1,2
66000000000,fruit,1,2
66000000000,sugar,1,2
66000000000,candy,1,2
66000000000,biscuits,1,2
66000000000,mutton,1,2
66000000000,beef,1,2
66000000000,chicken,1,2
66000000000,pork,1,2
66000000000,fish,1,2
66000000000,herring,1,2
66000000000,curd,1,2
66000000000,sour_creame,1,2
66000000000,butter,1,2
66000000000,milk_kefir,1,2
66000000000,cheese,1,2
66000000000,egg,1,2
66000000000,margarine,0,0
66000000000,oil,1,2
66000000000,salt,1,2
66000000000,spice,0,0
66000000000,tea,1,2
66000000000,cpi_1,1,2
66000000000,cpi_2,1,2
66000000000,cpi_3,1,2
66000000000,pasta_value,1,2
66000000000,legumes_value,1,2
66000000000,bread_value,1,2
66000000000,flour_value,1,2
66000000000,rice_value,1,2
66000000000,groats_value,1,2
66000000000,potatoes_value,1,2
66000000000,сucumbers_tomatoes_value,1,2
66000000000,vegetables_value,1,2
66000000000,roots_value,1,2
66000000000,сabbage_value,1,2
66000000000,fruit_value,1,2
66000000000,sugar_value,1,2
66000000000,candy_value,1,2
66000000000,biscuits_value,1,2
66000000000,mutton_value,1,2
66000000000,beef_value,1,2
66000000000,chicken_value,1,2
66000000000,pork_value,1,2
66000000000,fish_value,1,2
66000000000,herring_value,1,2
66000000000,curd_value,1,2
66000000000,sour_creame_value,1,2
66000000000,butter_value,1,2
66000000000,milk_kefir_value,1,2
66000000000,cheese_value,1,2
66000000000,egg_value,1,2
66000000000,margarine_value,1,2
66000000000,oil_value,1,2
66000000000,salt_value,1,2
66000000000,spice_value,1,2
66000000000,tea_value,1,2
66000000000,ai92,1,2
66000000000,ai95,1,2
66000000000,ai98,-1,-1
66000000000,dt,1,2
66000000000,ai92_value,1,2
66000000000,ai95_value,1,2
66000000000,ai98_value,-1,-1
66000000000,dt_value,1,2
67000000000,pasta,1,2
67000000000,legumes,1,2
67000000000,bread,1,2
67000000000,flour,1,2
67000000000,rice,1,2
67000000000,groats,1,2
67000000000,potatoes,1,2
67000000000,сucumbers_tomatoes,1,2
67000000000,vegetables,1,2
67000000000,roots,1,2
67000000000,сabbage,1,2
67000000000,fruit,1,2
67000000000,sugar,1,2
67000000000,candy,1,2
67000000000,biscuits,1,2
67000000000,mutton,-1,-1
67000000000,beef,1,2
67000000000,chicken,1,2
67000000000,pork,1,2
67000000000,fish,1,2
67000000000,herring,1,2
67000000000,curd,1,2
67000000000,sour_creame,1,2
67000000000,butter,1,2
67000000000,milk_kefir,1,2
67000000000,cheese,1,2
67000000000,egg,1,2
67000000000,margarine,1,2
67000000000,oil,0,0
67000000000,salt,0,0
67000000000,spice,1,2
67000000000,tea,1,2
67000000000,cpi_1,1,2
67000000000,cpi_2,1,2
67000000000,cpi_3,1,2
67000000000,pasta_value,1,2
67000000000,legumes_value,1,2
67000000000,bread_value,1,2
67000000000,flour_value,1,2
67000000000,rice_value,1,2
67000000000,groats_value,1,2
67000000000,potatoes_value,1,2
67000000000,сucumbers_tomatoes_value,1,2
67000000000,vegetables_value,1,2
67000000000,roots_value,1,2
67000000000,сabbage_value,1,2
67000000000,fruit_value,1,2
67000000000,sugar_value,1,2
67000000000,candy_value,1,2
67000000000,biscuits_value,1,2
67000000000,mutton_value,-1,-1
67000000000,beef_value,1,2
67000000000,chicken_value,1,2
67000000000,pork_value,1,2
67000000000,fish_value,1,2
67000000000,herring_value,1,2
67000000000,curd_value,1,2
67000000000,sour_creame_value,1,2
67000000000,butter_value,1,2
67000000000,milk_kefir_value,1,2
67000000000,cheese_value,1,2
67000000000,egg_value,1,2
67000000000,margarine_value,1,2
67000000000,oil_value,1,2
67000000000,salt_value,1,2
67000000000,spice_value,1,2
67000000000,tea_value,1,2
67000000000,ai92,1,2
67000000000,ai95,1,2
67000000000,ai98,0,0
67000000000,dt,1,2
67000000000,ai92_value,1,2
67000000000,ai95_value,1,2
67000000000,ai98_value,1,2
67000000000,dt_value,1,2
68000000000,pasta,1,2
